transaction_id,customer_name,start_date,end_date,product_family,region,account_owner,bookings,term_days,arr
2253,Hoeger Group,2021-02-12,2022-02-11,Elite Plus,Europe,Ramon Garcia,4999,364,5012.73
7312,Reichel-Heidenreich,2018-06-23,2019-06-22,Classic,Europe,Patty Ingram,4999,364,5012.73
3805,Ferry Inc,2021-01-21,2022-02-19,Elite Plus,Asia,Karl Long,5409,394,5010.88
962,Mosciski and Sons,2020-08-06,2021-08-06,Classic,Europe,Judy Jacobs,5009,365,5009.0
1767,Hane - Oberbrunner,2020-12-30,2022-02-03,Elite Plus,Asia,Judy Jacobs,5489,400,5008.71
6614,Purdy LLC,2019-11-24,2020-11-23,Classic,North America,Ross Hines,5006,365,5006.0
2181,Collins - Rosenbaum,2020-09-12,2022-09-11,Elite Plus,Europe,Ramon Garcia,9997,729,5005.36
4083,"Osinski, Farrell and Kutch",2021-06-21,2022-06-20,Elite Plus,Europe,Marsha Aguilar,4979,364,4992.68
4792,"Daniel, Roberts and Weimann",2020-02-13,2021-02-12,Classic,Latin America,Christopher Little,4992,365,4992.0
4466,Zemlak Group,2020-11-09,2020-12-20,Elite Plus,North America,Celia Clayton,560,41,4985.37
2934,Homenick - Jacobi,2021-06-16,2022-06-15,Classic,North America,Celia Clayton,4968,364,4981.65
2014,"Altenwerth, Beahan and Buckridge",2021-04-16,2022-10-15,Classic,Latin America,Ross Hines,7461,547,4978.55
5026,Butler LLC,2021-09-23,2022-09-23,Classic,North America,Celia Clayton,4978,365,4978.0
6758,Reilly LLC,2021-03-13,2022-03-12,Classic,Europe,Frankie Fletcher,4964,364,4977.64
6492,"Russel, White and Koepp",2021-07-10,2022-04-18,Elite Plus,Europe,Ross Hines,3844,282,4975.39
6277,Blanda - Kerluke,2021-04-01,2022-03-31,Classic,Latin America,Celia Clayton,4956,364,4969.62
5944,"Howe, Stiedemann and Larson",2020-03-31,2021-03-31,Elite Plus,North America,Jerald James,4967,365,4967.0
4393,Kilback - Kuphal,2021-09-24,2021-10-24,Classic,North America,Ramon Garcia,408,30,4964.0
1853,Hintz and Sons,2021-01-17,2021-07-19,Elite Plus,North America,Cecelia Burgess,2488,183,4962.4
7750,"Rumsfeld, Batz and Heaney",2018-06-07,2019-06-06,Elite Plus,North America,Celia Clayton,4947,364,4960.59
3577,Gottlieb - Huel,2021-04-05,2021-07-04,Elite Plus,Europe,Grant Cortez,1222,90,4955.89
6207,"Dietrich, Larson and Murazik",2021-01-30,2022-01-29,Elite Plus,Europe,Christopher Little,4939,364,4952.57
4606,Renner - Schiller,2023-03-05,2024-03-04,Elite Plus,North America,Judy Jacobs,4950,365,4950.0
6560,"Bogan, Bogisich and Ernser",2021-08-19,2021-09-17,Classic,Latin America,Ramon Garcia,393,29,4946.38
7018,Bon Ltd,2019-08-29,2020-08-28,Elite Plus,Latin America,Walter Sacha,4945,365,4945.0
6759,Corkery - Tanner,2021-08-20,2022-02-17,Elite Plus,Europe,Patty Ingram,2449,181,4938.59
1738,"Auer, Jones and Agarwal",2020-04-08,2021-04-07,Elite Plus,Europe,Alice Cole,4925,364,4938.53
5298,Nikolaus - Daniel,2021-09-23,2022-09-22,Elite Plus,Europe,John Sacker,4925,364,4938.53
5500,"Koss, Kub and Hartmann",2021-05-02,2021-05-31,Classic,Latin America,Ramon Garcia,392,29,4933.79
4348,Weimann and Sons,2021-04-29,2022-04-28,Elite Plus,North America,Aloyna Gregory,4920,364,4933.52
3202,Metz LLC,2020-12-04,2021-12-03,Elite Plus,North America,Marshall Lawson,4918,364,4931.51
6507,SchamBundelr - Huels,2022-06-05,2023-06-04,Elite Plus,Europe,John Sacker,4918,364,4931.51
1441,"Schneider, Champlin and O'Connell",2019-09-29,2020-09-28,Elite Plus,North America,Micheal Williams,4931,365,4931.0
4973,"Kuhlman, Schulist and Wisozk",2021-05-05,2022-05-04,Classic,Latin America,Dana Henderson,4910,364,4923.49
2556,Murray - Dicki,2021-07-01,2022-06-30,Elite Plus,North America,Christopher Little,4903,364,4916.47
5893,"Gleichner, Nikolaus and Raynor",2021-04-06,2021-05-05,Classic,North America,Frankie Fletcher,390,29,4908.62
2200,"Purdy, Howe and Cassin",2019-10-31,2020-04-30,Elite Plus,Europe,Marshall Lawson,2446,182,4905.44
522,"O'Conner, Klocko and Davis",2021-11-23,2022-11-22,Elite Plus,North America,Christopher Little,4891,364,4904.44
5736,Kessler - Fahey,2021-09-03,2021-10-03,Classic,Latin America,Christopher Little,403,30,4903.17
1998,Wiza - Robel,2021-06-01,2021-07-01,Classic,North America,Frankie Fletcher,403,30,4903.17
1475,"Cummings, Pollich and Hoppe",2021-11-16,2022-11-15,Elite Plus,North America,Ross Hines,4886,364,4899.42
6157,"Dietrich, Larson and Murazik",2022-09-15,2023-04-09,Elite Plus,Europe,Christopher Little,2759,206,4888.52
2299,Wiza and Sons,2020-11-07,2022-05-08,Elite Plus,Europe,Christopher Little,7325,547,4887.8
207,"Avelona,, Jacuz and Mikhael",2021-07-10,2024-07-09,Classic,Asia,Patty Ingram,14638,1095,4879.33
1549,Koss Inc,2020-05-15,2021-05-16,Classic,North America,Christopher Little,4887,366,4873.65
555,Harvey and Sons,2021-11-24,2023-02-15,Elite Plus,Asia,Walter Sacha,5976,448,4868.84
5363,Bosco and Sons,2021-05-12,2022-05-12,Classic,Latin America,Karl Long,4868,365,4868.0
2609,Metz - Sporer,2021-09-04,2024-09-03,Classic,North America,Grant Cortez,14593,1095,4864.33
1724,Smitham Group,2019-09-30,2020-09-29,Elite Plus,North America,Jerald James,4862,365,4862.0
3904,Kreiger - Russel,2021-05-30,2022-05-29,Elite Plus,North America,Phil Baker,4842,364,4855.3
1089,Wuckert - Collier,2022-10-06,2023-05-06,Elite Plus,Europe,Angelo Payne,2816,212,4848.3
4736,"Gutkowski, Windler and Kunze",2021-11-22,2022-11-21,Classic,Latin America,Celia Clayton,4827,364,4840.26
6586,Ondricka - Casper,2020-12-24,2021-12-23,Elite Plus,North America,Sonja Griffin,4826,364,4839.26
3056,Marks LLC,2021-09-07,2022-09-06,Elite Plus,Asia,Lonnie May,4820,364,4833.24
3149,Aufderhar LLC,2021-05-31,2022-05-30,Elite Plus,North America,Micheal Williams,4815,364,4828.23
6619,Hartmann Group,2020-05-30,2021-05-29,Elite Plus,Asia,Walter Sacha,4811,364,4824.22
3057,Marks LLC,2021-09-13,2022-09-12,Elite Plus,Asia,Lonnie May,4804,364,4817.2
1449,"Schneider, Champlin and O'Connell",2019-11-30,2020-11-29,Elite Plus,North America,Micheal Williams,4815,365,4815.0
4627,Vandervort LLC,2021-04-01,2022-04-01,Classic,Europe,Christopher Little,4815,365,4815.0
3704,"Fay, White and Ziemann",2020-09-09,2021-09-08,Classic,North America,Patty Ingram,4801,364,4814.19
2805,Mosciski - Prosacco,2020-11-23,2021-11-22,Elite Plus,North America,Aloyna Gregory,4801,364,4814.19
2767,Jast - Balistreri,2022-04-23,2023-01-22,Elite Plus,North America,Lonnie May,3605,274,4802.28
4805,Barrows - King,2021-05-08,2022-05-07,Classic,Europe,Marsha Aguilar,4784,364,4797.14
1557,"Heaney, Robel and Simonis",2020-03-23,2021-03-22,Elite Plus,North America,Grant Cortez,4780,364,4793.13
4135,Hilpert - Kub,2021-02-16,2022-02-15,Classic,North America,Marsha Aguilar,4779,364,4792.13
3986,Kunze and Sons,2020-08-20,2021-08-19,Elite Plus,North America,Aloyna Gregory,4779,364,4792.13
1283,"Trantow, Dickens and Rogahn",2021-03-03,2022-03-02,Elite Plus,North America,Celia Clayton,4779,364,4792.13
4299,Weber Inc,2021-04-29,2023-04-28,Classic,Latin America,Ramon Garcia,9568,729,4790.56
2599,Stehr and Sons,2020-07-31,2021-07-30,Classic,Latin America,Phil Baker,4777,364,4790.12
4800,Rice - Waelchi,2020-05-23,2021-05-22,Classic,North America,Celia Clayton,4776,364,4789.12
3590,Gottlieb - Huel,2021-11-24,2022-02-21,Elite Plus,Europe,Grant Cortez,1167,89,4786.01
603,"Belfact, Balistreri and Kreiger",2020-05-06,2021-05-05,Elite Plus,North America,Tomas Glover,4764,364,4777.09
6150,"Dietrich, Larson and Murazik",2023-01-05,2023-07-30,Elite Plus,Europe,Christopher Little,2694,206,4773.35
3088,O'Kon - Weber,2021-07-31,2023-07-30,Elite Plus,North America,Grant Cortez,9531,729,4772.04
2127,Gupta LLC,2021-08-27,2024-12-12,Elite Plus,North America,Marsha Aguilar,15722,1203,4770.18
1066,Cassin - Tillman,2021-05-06,2022-05-05,Elite Plus,Europe,Karl Long,4753,364,4766.06
1123,"Hahn, Nienow and Baumbach",2021-02-17,2022-02-16,Classic,Asia,Christopher Little,4752,364,4765.05
2814,Mosciski - Prosacco,2021-08-23,2022-08-22,Elite Plus,North America,Aloyna Gregory,4750,364,4763.05
3648,Lakin - Glover,2021-02-23,2024-02-23,Elite Plus,North America,Phil Baker,14286,1095,4762.0
6671,McKinnon - Jerde,2020-09-22,2021-09-21,Elite Plus,Latin America,Karl Long,4746,364,4759.04
3461,Barrows LLC,2021-03-01,2022-02-28,Elite Plus,North America,Grant Cortez,4743,364,4756.03
4562,"Butler, Veum and Pouros",2020-07-18,2021-07-17,Elite Plus,North America,Karl Long,4739,364,4752.02
3452,Gutkowski - Sauer,2020-09-27,2021-09-26,Elite Plus,Europe,Dana Henderson,4729,364,4741.99
6328,"Strosin, McGlynn and Emmerich",2020-10-03,2021-10-02,Elite Plus,North America,Ross Hines,4729,364,4741.99
5503,"Koss, Kub and Hartmann",2021-07-16,2022-07-15,Classic,Europe,Ramon Garcia,4726,364,4738.98
4350,Weimann and Sons,2021-06-22,2022-06-21,Classic,North America,Aloyna Gregory,4722,364,4734.97
4634,"Watsica, Leannon and McCullough",2021-07-08,2021-08-07,Classic,North America,Phil Baker,389,30,4732.83
3218,Vandervort - Upton,2020-02-19,2021-02-18,Elite Plus,North America,John Sacker,4731,365,4731.0
206,"Avelona,, Jacuz and Mikhael",2020-10-08,2021-10-07,Elite Plus,Asia,Patty Ingram,4712,364,4724.95
3357,Hammes and Sons,2020-12-02,2021-12-01,Elite Plus,Europe,Karl Long,4712,364,4724.95
1940,"Huels, Pollich and Jacobi",2020-09-15,2021-09-14,Elite Plus,North America,Karl Long,4709,364,4721.94
2687,Lesch Inc,2021-04-25,2022-04-25,Classic,Europe,Karl Long,4718,365,4718.0
470,Johnson - Kulas,2021-07-11,2022-07-10,Classic,Europe,Marshall Lawson,4698,364,4710.91
3576,Gottlieb - Huel,2020-08-05,2021-05-05,Elite Plus,Europe,Grant Cortez,3523,273,4710.24
6688,Reichel - Leannon,2022-04-30,2023-04-29,Elite Plus,Latin America,Celia Clayton,4690,364,4702.88
145,Schaden LLC,2022-06-04,2022-12-03,Classic,Latin America,Christopher Little,2345,182,4702.88
6156,"Dietrich, Larson and Murazik",2023-02-08,2023-08-27,Elite Plus,Europe,Christopher Little,2576,200,4701.2
6462,Oberbrunner Inc,2020-10-28,2021-10-27,Elite Plus,Europe,Karl Long,4686,364,4698.87
4017,"Bode, Bartoletti and Schultz",2020-02-03,2021-02-02,Elite Plus,North America,John Sacker,4698,365,4698.0
5404,"Collier, Ortiz and Marquardt",2020-07-15,2021-07-14,Classic,North America,Ramon Garcia,4674,364,4686.84
3592,Bundel Inc,2021-02-13,2022-02-12,Classic,Europe,Grant Cortez,4669,364,4681.83
2375,Nader Group,2019-11-06,2020-11-05,Classic,Asia,Lonnie May,4681,365,4681.0
6155,"Dietrich, Larson and Murazik",2022-02-02,2023-02-01,Elite Plus,Europe,Christopher Little,4668,364,4680.82
3174,Grant Inc,2021-04-29,2022-04-29,Classic,Europe,Cecelia Burgess,4677,365,4677.0
479,"Klocko, Runolfsson and Langosh",2020-06-17,2021-06-16,Elite Plus,North America,Ross Hines,4664,364,4676.81
699,"White, Keeling and Jakubowski",2020-09-22,2021-09-21,Elite Plus,North America,Sonja Griffin,4663,364,4675.81
4385,Denesik and Sons,2020-11-09,2021-11-08,Elite Plus,Europe,Karl Long,4661,364,4673.8
5473,Kertzmann - Langworth,2021-08-10,2022-08-09,Elite Plus,North America,Marshall Lawson,4660,364,4672.8
2404,"Tromp, Gillespie and Pimpernel",2020-07-17,2021-07-16,Elite Plus,North America,Judy Jacobs,4656,364,4668.79
3322,Legros - Klocko,2020-12-07,2022-04-08,Elite Plus,North America,Patty Ingram,6221,487,4662.56
4549,Effertz Group,2020-05-12,2021-05-11,Elite Plus,North America,Ramon Garcia,4649,364,4661.77
4071,"Gulgowski, Lang and Mosciski",2021-10-27,2022-01-25,Elite Plus,Asia,Cecelia Burgess,1149,90,4659.83
6158,"Dietrich, Larson and Murazik",2021-02-05,2022-02-04,Elite Plus,Europe,Christopher Little,4644,364,4656.76
4169,Smith - Rice,2019-12-13,2020-12-12,Elite Plus,Europe,Ross Hines,4650,365,4650.0
226,Nader LLC,2020-02-15,2021-02-14,Elite Plus,Europe,Marshall Lawson,4647,365,4647.0
6642,"Oberbrunner, Ritchie and Labadie",2020-02-27,2021-02-26,Elite Plus,Europe,Cecelia Burgess,4647,365,4647.0
862,"Stantner, Ponting and Rosenbaum",2021-06-24,2022-06-23,Classic,North America,Alice Cole,4632,364,4644.73
3483,Runte LLC,2021-08-08,2022-08-07,Classic,North America,Sonja Griffin,4631,364,4643.72
3682,"Schmitt, Purdy and Reichel",2022-06-05,2023-06-04,Elite Plus,North America,Christopher Little,4631,364,4643.72
6835,Rosenbaum-Ziemann,2019-09-22,2020-09-21,Classic,North America,Walter Sacha,4640,365,4640.0
4661,"Rodriguez, Miller and Johnston",2021-07-04,2022-05-03,Elite Plus,Asia,Aloyna Gregory,3849,303,4636.58
5301,Nikolaus - Daniel,2022-05-13,2023-05-12,Elite Plus,Europe,John Sacker,4622,364,4634.7
2304,Wiza and Sons,2021-08-29,2022-08-28,Elite Plus,Europe,Christopher Little,4617,364,4629.68
3390,Rippin Inc,2021-05-31,2021-11-02,Elite Plus,North America,Tomas Glover,1965,155,4627.26
5834,"Tremblay, Schroeder and Cassle",2020-01-29,2021-01-28,Elite Plus,North America,Sonja Griffin,4625,365,4625.0
60,Lind and Sons,2021-03-09,2022-03-08,Elite Plus,Europe,Karl Long,4612,364,4624.67
2276,"Kutch, Gerhold and Quitzon",2023-09-14,2024-09-13,Elite Plus,Europe,Karl Long,4624,365,4624.0
5608,Funk LLC,2020-08-22,2021-08-21,Elite Plus,Europe,Tomas Glover,4605,364,4617.65
4625,Vandervort LLC,2020-02-17,2021-02-16,Classic,Europe,Christopher Little,4616,365,4616.0
963,Mosciski and Sons,2021-08-17,2022-08-16,Classic,Europe,Judy Jacobs,4599,364,4611.63
5163,Fahey and Sons,2020-09-06,2020-10-06,Classic,Asia,Judy Jacobs,379,30,4611.17
2426,"Tromp, Gillespie and Pimpernel",2021-04-19,2022-04-18,Elite Plus,North America,Judy Jacobs,4596,364,4608.63
2632,"Mayert, Murazik and Ernser",2020-09-30,2021-03-30,Elite Plus,North America,Jerald James,2283,181,4603.84
4086,"Bon, Smith and Kuhic",2021-08-27,2022-08-26,Classic,Latin America,Christopher Little,4591,364,4603.61
4020,"Bode, Bartoletti and Schultz",2021-04-12,2022-04-11,Elite Plus,North America,John Sacker,4579,364,4591.58
4067,"Goyette, Kerluke and Rempel",2021-04-27,2022-04-26,Classic,North America,Aloyna Gregory,4579,364,4591.58
104,"Hayes, Wilderman and Cremin",2020-06-04,2021-06-04,Classic,Latin America,Alton Hunt,4589,365,4589.0
4730,"Hyatt, Mante and D'Amore",2021-07-09,2022-07-09,Classic,Asia,Dana Henderson,4589,365,4589.0
711,Rogahn - Albertson,2020-06-09,2021-06-08,Elite Plus,Asia,Alice Cole,4573,364,4585.56
3170,Grant Inc,2020-08-17,2021-08-16,Classic,Europe,Cecelia Burgess,4572,364,4584.56
5278,Hills LLC,2020-03-03,2021-03-02,Elite Plus,Europe,Angelo Payne,4567,364,4579.55
3192,Wolf - Weber,2021-05-03,2022-05-02,Elite Plus,North America,Alton Hunt,4560,364,4572.53
137,Benjamin Batterbond,2021-11-08,2021-12-07,Classic,North America,Ramon Garcia,363,29,4568.79
5755,Hyatt - Schmitt,2023-11-26,2024-11-25,Elite Plus,Europe,Frankie Fletcher,4561,365,4561.0
5772,Cassle - Mosciski,2022-02-25,2024-02-24,Elite Plus,North America,Christopher Little,9093,729,4552.74
5102,"Belfact, Wintheiser and Beatty",2020-09-29,2021-09-28,Elite Plus,North America,Lonnie May,4539,364,4551.47
1120,"Hahn, Nienow and Baumbach",2020-12-24,2021-12-23,Classic,Asia,Christopher Little,4537,364,4549.46
1099,Wuckert - Collier,2021-05-25,2022-05-24,Elite Plus,Europe,Angelo Payne,4535,364,4547.46
3323,Legros - Klocko,2020-11-14,2022-03-16,Elite Plus,North America,Patty Ingram,6065,487,4545.64
1739,"Auer, Jones and Agarwal",2020-03-01,2021-02-28,Elite Plus,Europe,Alice Cole,4532,364,4544.45
5014,Butler LLC,2020-12-24,2021-01-23,Classic,North America,Celia Clayton,373,30,4538.17
7893,Harvey PLC,2019-09-22,2020-09-21,Classic,North America,Christopher Little,4538,365,4538.0
328,Pouros - Ward,2019-09-29,2020-09-28,Elite Plus,North America,Karl Long,4534,365,4534.0
4602,Renner - Schiller,2023-05-20,2024-05-19,Elite Plus,North America,Judy Jacobs,4527,365,4527.0
3216,Vandervort - Upton,2019-11-28,2020-11-27,Elite Plus,North America,John Sacker,4521,365,4521.0
1753,Chechauski LLC,2020-10-18,2021-10-17,Elite Plus,North America,John Sacker,4508,364,4520.38
4945,Lesch - Johnston,2022-08-30,2023-08-29,Elite Plus,North America,Tomas Glover,4507,364,4519.38
7586,Reynolds Inc,2018-06-13,2019-06-12,Classic,North America,Judy Jacobs,4504,364,4516.37
542,Harvey and Sons,2021-03-06,2022-03-05,Elite Plus,Asia,Walter Sacha,4503,364,4515.37
7032,Boyle LLC,2018-09-04,2019-09-03,Classic,Europe,Grant Cortez,4502,364,4514.37
6450,Streich - Kiehn,2021-04-27,2022-04-26,Classic,North America,Celia Clayton,4502,364,4514.37
3412,Waelchi - Botsford,2021-01-22,2021-02-21,Classic,Latin America,Walter Sacha,371,30,4513.83
319,Rumsfeld and Sons,2020-11-30,2021-11-29,Classic,Latin America,Lonnie May,4496,364,4508.35
2143,"Bayer, Adams and Hilll",2021-08-19,2022-08-18,Elite Plus,Europe,Celia Clayton,4494,364,4506.35
5053,Collier - Skiles,2020-10-15,2021-10-14,Elite Plus,Europe,Sonja Griffin,4491,364,4503.34
1156,"Kirlin, Streich and Wolff",2020-05-23,2021-05-22,Classic,Asia,Grant Cortez,4489,364,4501.33
2582,"Marks, Russel and Hudson",2021-04-15,2022-04-14,Elite Plus,North America,Alice Cole,4484,364,4496.32
2940,Quitzon Group,2020-04-11,2021-04-10,Elite Plus,Europe,Grant Cortez,4484,364,4496.32
3345,Adams Group,2021-06-07,2022-06-06,Elite Plus,North America,Marsha Aguilar,4474,364,4486.29
2144,"Bayer, Adams and Hilll",2021-06-14,2022-06-13,Elite Plus,Europe,Celia Clayton,4474,364,4486.29
217,"Ernser, D'Amore and Gulgowski",2022-08-13,2023-08-12,Elite Plus,Europe,Marsha Aguilar,4466,364,4478.27
4964,Langosh Inc,2020-09-16,2023-09-15,Elite Plus,Europe,Cecelia Burgess,13421,1094,4477.76
1633,Greenholt - Farrell,2020-11-11,2021-11-10,Elite Plus,Asia,Grant Cortez,4465,364,4477.27
4904,Kirlin - Simonis,2020-08-18,2021-08-17,Elite Plus,North America,Frankie Fletcher,4461,364,4473.26
5908,"Harris, Crooks and Ferry",2020-06-06,2021-06-06,Classic,North America,Marsha Aguilar,4472,365,4472.0
5092,"Rogahn, Steuber and Harvey",2021-07-01,2024-06-30,Classic,North America,Aloyna Gregory,13393,1095,4464.33
4854,Muller - Reichert,2020-02-04,2020-11-14,Classic,North America,John Sacker,3472,284,4462.25
5190,"Klein, Emmerich and Farrell",2020-08-27,2021-08-26,Elite Plus,Europe,Lonnie May,4450,364,4462.23
637,"Goodwin, O'Reilly and Buckridge",2020-02-27,2021-02-26,Elite Plus,North America,Judy Jacobs,4460,365,4460.0
3350,Ferry and Sons,2022-04-09,2023-04-08,Elite Plus,Europe,Sonja Griffin,4447,364,4459.22
6561,"Bogan, Bogisich and Ernser",2021-06-22,2021-07-22,Classic,Latin America,Ramon Garcia,366,30,4453.0
1139,"Hahn, Nienow and Baumbach",2022-02-08,2022-04-05,Classic,Asia,Christopher Little,683,56,4451.7
4142,Reichert - Hirthe,2019-11-06,2020-11-05,Elite Plus,North America,Alice Cole,4447,365,4447.0
4632,"Watsica, Leannon and McCullough",2021-04-09,2021-05-08,Classic,North America,Phil Baker,353,29,4442.93
2714,Mertz - Boone,2020-10-02,2021-10-01,Classic,Europe,Alton Hunt,4424,364,4436.15
2315,"Reynolds, Beier and Agarwalms",2021-07-27,2022-07-26,Classic,Europe,Ross Hines,4419,364,4431.14
4437,Rath Group,2021-12-18,2022-12-17,Elite Plus,North America,Frankie Fletcher,4418,364,4430.14
3304,"Norman, Beer and Kassulke",2020-10-05,2021-10-04,Classic,Latin America,Angelo Payne,4416,364,4428.13
3690,Rippin and Sons,2020-04-07,2021-04-07,Classic,North America,Aloyna Gregory,4425,365,4425.0
6767,"Kautzer, Haag andTruman",2019-03-24,2020-03-23,Classic,North America,Ross Hines,4422,365,4422.0
2201,"Purdy, Howe and Cassin",2020-07-19,2021-07-19,Classic,Europe,Marshall Lawson,4422,365,4422.0
5543,Goldner Inc,2021-09-06,2022-10-06,Classic,Latin America,Aloyna Gregory,4779,395,4416.04
2576,"Waters, Wyman and Abbott",2020-03-08,2021-03-08,Classic,Latin America,Phil Baker,4412,365,4412.0
8014,Murphy-Rosemont,2019-08-29,2020-08-28,Classic,North America,Lonnie May,4409,365,4409.0
4430,Rath Group,2020-11-22,2021-11-21,Elite Plus,North America,Frankie Fletcher,4393,364,4405.07
5917,"Harris, Crooks and Ferry",2021-06-14,2021-07-14,Classic,North America,Marsha Aguilar,362,30,4404.33
2825,Hyatt Group,2021-06-24,2022-06-23,Classic,North America,Grant Cortez,4392,364,4404.07
1852,Hintz and Sons,2020-10-16,2021-04-14,Elite Plus,North America,Cecelia Burgess,2170,180,4400.28
5000,"Blick, O'Reilly and Pfannerstill",2021-09-04,2024-09-03,Elite Plus,North America,Judy Jacobs,13199,1095,4399.67
757,Sporer Group,2021-08-02,2022-08-01,Elite Plus,Europe,Christopher Little,4385,364,4397.05
5242,"Lowe, Weimann and Mertz",2021-06-06,2022-06-05,Elite Plus,Asia,Marsha Aguilar,4383,364,4395.04
3145,Prohaska and Sons,2021-06-30,2021-07-30,Classic,North America,Ross Hines,361,30,4392.17
6164,"Dietrich, Larson and Murazik",2021-11-27,2022-11-26,Elite Plus,Europe,Christopher Little,4379,364,4391.03
6600,Ondricka - Casper,2021-09-26,2022-09-25,Elite Plus,North America,Sonja Griffin,4372,364,4384.01
334,Pouros - Ward,2020-12-30,2021-07-01,Elite Plus,North America,Karl Long,2198,183,4383.99
7501,Hermiston Group,2019-07-23,2020-07-22,Classic,North America,Angelo Payne,4378,365,4378.0
1693,"Purdy, Hableton and Thiel",2021-01-10,2022-01-09,Classic,North America,Alton Hunt,4357,364,4368.97
1652,Kuphal - Hirthe,2020-11-15,2021-11-14,Elite Plus,North America,Marsha Aguilar,4356,364,4367.97
3169,Huel LLC,2021-09-01,2022-08-31,Elite Plus,Europe,Marshall Lawson,4354,364,4365.96
4087,"Schulist, Abtel and Wilderman",2020-08-05,2021-08-04,Classic,Europe,Ross Hines,4353,364,4364.96
